id,apellido,nombre,partido,genero,Nacimiento,Comisiones,Posición
570,García Lara,Jorge Alcibíades,Movimiento Ciudadano,v,05/08/1969,Radio y Televisión,Integrante
570,García Lara,Jorge Alcibíades,Movimiento Ciudadano,v,05/08/1969,Vivienda,Integrante
4,Russo Salido,Jorge Eugenio,Movimiento Ciudadano,v,19/12/1969,Pesca,Integrante
95,Pool Moo,Jesús de los Ángeles,Movimiento Regeneración Nacional,v,22/12/1969,Presupuesto y Cuenta Pública,Integrante
95,Pool Moo,Jesús de los Ángeles,Movimiento Regeneración Nacional,v,22/12/1969,Seguridad Pública,Integrante
345,Cázarez Yáñez,Martina,Movimiento Regeneración Nacional,f,07/03/1970,Radio y Televisión,Integrante
69,Sobrado Rodríguez,Verónica María,Partido Acción Nacional,f,07/03/1970,Atención a Grupos Vulnerables,Integrante
69,Sobrado Rodríguez,Verónica María,Partido Acción Nacional,f,07/03/1970,Cultura y Cinematografía,Integrante
378,Escobar y Vega,Arturo,Partido Verde Ecologista de México,v,23/04/1970,Radio y Televisión,Integrante
214,Acosta Peña,Brasil Alberto,Partido Revolucionario Institucional,v,21/06/1970,Comunicaciones y Transportes,Integrante
214,Acosta Peña,Brasil Alberto,Partido Revolucionario Institucional,v,21/06/1970,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
413,Aguilar Castillo,Ricardo,Partido Revolucionario Institucional,v,05/08/1970,Gobernación y Población,Integrante
413,Aguilar Castillo,Ricardo,Partido Revolucionario Institucional,v,05/08/1970,Salud,Integrante
45,Torres Graciano,Fernando,Partido Acción Nacional,v,27/08/1970,Gobernación y Población,Integrante
116,Pastor Badilla,Claudia,Partido Revolucionario Institucional,f,01/12/1970,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
116,Pastor Badilla,Claudia,Partido Revolucionario Institucional,f,01/12/1970,Puntos Constitucionales,Integrante
311,Dávila Fernández,Adriana,Partido Acción Nacional,f,30/12/1970,Derechos Humanos,Integrante
311,Dávila Fernández,Adriana,Partido Acción Nacional,f,30/12/1970,Gobernación y Población,Integrante
359,Díaz García,María Elizabeth,Movimiento Regeneración Nacional,f,10/02/1971,Federalismo y Desarrollo Municipal,Integrante
359,Díaz García,María Elizabeth,Movimiento Regeneración Nacional,f,10/02/1971,Justicia,Integrante
469,Manzanilla Téllez,Emilio,Partido del Trabajo,v,10/04/1971,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
469,Manzanilla Téllez,Emilio,Partido del Trabajo,v,10/04/1971,Federalismo y Desarrollo Municipal,Integrante
566,García Grande,Ana Ruth,Partido del Trabajo,f,30/05/1971,Jurisdiccional,Integrante
566,García Grande,Ana Ruth,Partido del Trabajo,f,30/05/1971,Pesca,Integrante
566,García Grande,Ana Ruth,Partido del Trabajo,f,30/05/1971,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
321,De la Cruz Delucio,Patricia del Carmen,Movimiento Regeneración Nacional,f,21/06/1971,Asuntos Frontera Sur,Integrante
321,De la Cruz Delucio,Patricia del Carmen,Movimiento Regeneración Nacional,f,21/06/1971,Pueblos Indígenas,Integrante
598,Herrera Anzaldo,Ana Lilia,Partido Revolucionario Institucional,f,29/08/1971,Vigilancia de la Auditoría Superior de la Federación,Integrante
265,Villarreal Pasaret,Francisco Jorge,Movimiento Regeneración Nacional,v,24/09/1971,Asuntos Migratorios,Integrante
265,Villarreal Pasaret,Francisco Jorge,Movimiento Regeneración Nacional,v,24/09/1971,Seguridad Pública,Integrante
485,Juárez Piña,Verónica Beatriz,Partido de la Revolución Democrática,f,28/09/1971,Derechos de la Niñez y Adolescencia,Integrante
485,Juárez Piña,Verónica Beatriz,Partido de la Revolución Democrática,f,28/09/1971,Justicia,Integrante
485,Juárez Piña,Verónica Beatriz,Partido de la Revolución Democrática,f,28/09/1971,Puntos Constitucionales,Integrante
385,Espinoza Eguía,Juan Francisco,Partido Revolucionario Institucional,v,10/11/1971,Deporte,Integrante
131,Robles Ortíz,Martha,Movimiento Regeneración Nacional,f,19/12/1971,Atención a Grupos Vulnerables,Integrante
131,Robles Ortíz,Martha,Movimiento Regeneración Nacional,f,19/12/1971,Turismo,Integrante
13,Sánchez Barrales Zavalza,Raúl Ernesto,Movimiento Regeneración Nacional,v,19/12/1971,Presupuesto y Cuenta Pública,Integrante
13,Sánchez Barrales Zavalza,Raúl Ernesto,Movimiento Regeneración Nacional,v,19/12/1971,Transparencia y Anticorrupción,Integrante
386,Canul Pérez,Juan José,Partido Revolucionario Institucional,v,08/01/1972,Ganadería,Integrante
386,Canul Pérez,Juan José,Partido Revolucionario Institucional,v,08/01/1972,Pueblos Indígenas,Integrante
327,Del Toro Pérez,Higinio,Movimiento Ciudadano,v,28/01/1972,Deporte,Integrante
327,Del Toro Pérez,Higinio,Movimiento Ciudadano,v,28/01/1972,Hacienda y Crédito Público,Integrante
606,Gutiérrez Gutiérrez,Daniel,Movimiento Regeneración Nacional,v,15/02/1972,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
606,Gutiérrez Gutiérrez,Daniel,Movimiento Regeneración Nacional,v,15/02/1972,Presupuesto y Cuenta Pública,Integrante
140,Reyes Ledesma,Armando,Partido del Trabajo,v,10/04/1972,Energía,Integrante
140,Reyes Ledesma,Armando,Partido del Trabajo,v,10/04/1972,Marina,Integrante
93,Ponce Cobos,Alejandro,Movimiento Regeneración Nacional,v,17/04/1972,Protección Civil y Prevención de Desastres,Integrante
93,Ponce Cobos,Alejandro,Movimiento Regeneración Nacional,v,17/04/1972,Pueblos Indígenas,Integrante
559,Gómez Alcantar,Marco Antonio,Partido Verde Ecologista de México,v,18/04/1972,Justicia,Integrante
559,Gómez Alcantar,Marco Antonio,Partido Verde Ecologista de México,v,18/04/1972,Puntos Constitucionales,Integrante
49,Treviño Villarreal,Pedro Pablo,Partido Revolucionario Institucional,v,13/06/1972,Presupuesto y Cuenta Pública,Integrante
49,Treviño Villarreal,Pedro Pablo,Partido Revolucionario Institucional,v,13/06/1972,Seguridad Pública,Integrante
411,Aguilar Vega,Marcos,Partido Acción Nacional,v,05/07/1972,Gobernación y Población,Integrante
411,Aguilar Vega,Marcos,Partido Acción Nacional,v,05/07/1972,Puntos Constitucionales,Integrante
384,Espinoza Cárdenas,Juan Martín,Movimiento Ciudadano,v,11/07/1972,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
384,Espinoza Cárdenas,Juan Martín,Movimiento Ciudadano,v,11/07/1972,Pueblos Indígenas,Integrante
516,Navarrete Rivera,Alma Delia,Movimiento Regeneración Nacional,f,29/07/1972,Gobernación y Población,Integrante
516,Navarrete Rivera,Alma Delia,Movimiento Regeneración Nacional,f,29/07/1972,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
118,Preciado Rodríguez,Jorge Luis,Partido Acción Nacional,v,09/08/1972,Asuntos Migratorios,Integrante
118,Preciado Rodríguez,Jorge Luis,Partido Acción Nacional,v,09/08/1972,Derechos Humanos,Integrante
509,Morales Vázquez,Carlos Alberto,Sin Grupo Parlamentario,v,22/08/1972,Infraestructura,Integrante
509,Morales Vázquez,Carlos Alberto,Sin Grupo Parlamentario,v,22/08/1972,Presupuesto y Cuenta Pública,Integrante
102,Ochoa Reza,Enrique,Partido Revolucionario Institucional,v,01/09/1972,Justicia,Integrante
102,Ochoa Reza,Enrique,Partido Revolucionario Institucional,v,01/09/1972,Seguridad Social,Integrante
145,Ramírez Lucero,Martha Patricia,Movimiento Regeneración Nacional,f,03/09/1972,Puntos Constitucionales,Integrante
101,Ocampo Manzanares,Araceli,Movimiento Regeneración Nacional,f,15/10/1972,Economía Social y Fomento del Cooperativismo,Integrante
101,Ocampo Manzanares,Araceli,Movimiento Regeneración Nacional,f,15/10/1972,Pueblos Indígenas,Integrante
260,Villa Villegas,Alberto,Movimiento Regeneración Nacional,v,25/10/1972,Relaciones Exteriores,Integrante
260,Villa Villegas,Alberto,Movimiento Regeneración Nacional,v,25/10/1972,Vivienda,Integrante
23,Rodríguez Vázquez,Ariel,Movimiento Ciudadano,v,01/11/1972,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
23,Rodríguez Vázquez,Ariel,Movimiento Ciudadano,v,01/11/1972,Pueblos Indígenas,Integrante
496,López Cisneros,José Martín,Partido Acción Nacional,v,11/11/1972,Presupuesto y Cuenta Pública,Integrante
496,López Cisneros,José Martín,Partido Acción Nacional,v,11/11/1972,Vigilancia de la Auditoría Superior de la Federación,Integrante
389,Andrade Zavala,Marco Antonio,Movimiento Regeneración Nacional,v,17/11/1972,Hacienda y Crédito Público,Integrante
389,Andrade Zavala,Marco Antonio,Movimiento Regeneración Nacional,v,17/11/1972,Presupuesto y Cuenta Pública,Integrante
383,Espinosa de los Monteros García,Adriana María Guadalupe,Movimiento Regeneración Nacional,f,11/12/1972,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
383,Espinosa de los Monteros García,Adriana María Guadalupe,Movimiento Regeneración Nacional,f,11/12/1972,Desarrollo Social,Integrante
28,Román Ávila,María Guadalupe,Movimiento Regeneración Nacional,f,24/02/1973,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
28,Román Ávila,María Guadalupe,Movimiento Regeneración Nacional,f,24/02/1973,Economía Social y Fomento del Cooperativismo,Integrante
103,Ochoa Valdivia,Zaira,Movimiento Regeneración Nacional,f,05/03/1973,Hacienda y Crédito Público,Integrante
103,Ochoa Valdivia,Zaira,Movimiento Regeneración Nacional,f,05/03/1973,Vivienda,Integrante
81,Pérez Bernabé,Jaime Humberto,Movimiento Regeneración Nacional,v,01/04/1973,Marina,Integrante
81,Pérez Bernabé,Jaime Humberto,Movimiento Regeneración Nacional,v,01/04/1973,Transparencia y Anticorrupción,Integrante
324,Dekker Gómez,Clementina Marta,Partido del Trabajo,f,10/04/1973,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
54,Varela López,Víctor Gabriel,Movimiento Regeneración Nacional,v,20/04/1973,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
54,Varela López,Víctor Gabriel,Movimiento Regeneración Nacional,v,20/04/1973,Juventud y Diversidad Sexual,Integrante
574,García Rubio,Agustín,Movimiento Regeneración Nacional,v,05/06/1973,"Economía, Comercio y Competitividad",Integrante
574,García Rubio,Agustín,Movimiento Regeneración Nacional,v,05/06/1973,Infraestructura,Integrante
494,López Chávez,María Beatriz,Movimiento Regeneración Nacional,f,18/08/1973,Vivienda,Integrante
73,Tagle Martínez,Martha Angélica,Movimiento Ciudadano,f,26/11/1973,Puntos Constitucionales,Integrante
73,Tagle Martínez,Martha Angélica,Movimiento Ciudadano,f,26/11/1973,Salud,Integrante
238,Zarzosa Sánchez,Eduardo,Partido Revolucionario Institucional,v,16/12/1973,Comunicaciones y Transportes,Integrante
238,Zarzosa Sánchez,Eduardo,Partido Revolucionario Institucional,v,16/12/1973,Ganadería,Integrante
420,Alavéz Ruíz,Aleida,Movimiento Regeneración Nacional,f,10/01/1974,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
420,Alavéz Ruíz,Aleida,Movimiento Regeneración Nacional,f,10/01/1974,Hacienda y Crédito Público,Integrante
5,Salazar Báez,Josefina,Partido Acción Nacional,f,29/01/1974,Derechos Humanos,Integrante
5,Salazar Báez,Josefina,Partido Acción Nacional,f,29/01/1974,Transparencia y Anticorrupción,Integrante
150,Ramos Sotelo,Guadalupe,Movimiento Regeneración Nacional,f,01/02/1974,Atención a Grupos Vulnerables,Integrante
150,Ramos Sotelo,Guadalupe,Movimiento Regeneración Nacional,f,01/02/1974,Cultura y Cinematografía,Integrante
137,Reyes Montiel,Claudia,Partido de la Revolución Democrática,f,07/02/1974,Defensa Nacional,Integrante
137,Reyes Montiel,Claudia,Partido de la Revolución Democrática,f,07/02/1974,Turismo,Integrante
2056,Huerta Hernández,Martha,Partido del Trabajo,f,11/02/1974,Derechos Humanos,Integrante
2056,Huerta Hernández,Martha,Partido del Trabajo,f,11/02/1974,Igualdad de Género,Integrante
391,Almeida López,Mónica,Partido de la Revolución Democrática,f,03/04/1974,Energía,Integrante
77,Rodríguez Rivera,Iván Arturo,Partido Acción Nacional,v,02/05/1974,Vigilancia de la Auditoría Superior de la Federación,Integrante
88,Pérez Rodríguez,Claudia,Movimiento Regeneración Nacional,f,29/06/1974,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
88,Pérez Rodríguez,Claudia,Movimiento Regeneración Nacional,f,29/06/1974,Relaciones Exteriores,Integrante
91,Pérez Negrón Ruíz,Iván Arturo,Partido Encuentro Social,v,20/07/1974,Vigilancia de la Auditoría Superior de la Federación,Integrante
71,Sosa Ruíz,Olga Patricia,Partido Encuentro Social,f,22/09/1974,Igualdad de Género,Integrante
501,Lozano Mac Donald,María del Pilar,Movimiento Ciudadano,f,10/10/1974,Asuntos Migratorios,Integrante
501,Lozano Mac Donald,María del Pilar,Movimiento Ciudadano,f,10/10/1974,Relaciones Exteriores,Integrante
573,García Rojas,Mariana Dunyaska,Partido Acción Nacional,f,29/10/1974,Marina,Integrante
573,García Rojas,Mariana Dunyaska,Partido Acción Nacional,f,29/10/1974,Relaciones Exteriores,Integrante
500,Loya Hernández,Fabiola Raquel Guadalupe,Movimiento Ciudadano,f,05/11/1974,Comunicaciones y Transportes,Integrante
500,Loya Hernández,Fabiola Raquel Guadalupe,Movimiento Ciudadano,f,05/11/1974,Igualdad de Género,Integrante
412,Aguilar Castillo,Heriberto Marcelo,Movimiento Regeneración Nacional,v,12/02/1975,Infraestructura,Integrante
412,Aguilar Castillo,Heriberto Marcelo,Movimiento Regeneración Nacional,v,12/02/1975,Marina,Integrante
596,Gracia Guzmán,Raúl,Partido Acción Nacional,v,20/02/1975,Puntos Constitucionales,Integrante
34,Ron Ramos,Eduardo,Movimiento Ciudadano,v,24/02/1975,Pesca,Integrante
379,Espadas Galván,Jorge Arturo,Partido Acción Nacional,v,08/09/1975,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
379,Espadas Galván,Jorge Arturo,Partido Acción Nacional,v,08/09/1975,Seguridad Pública,Integrante
604,Guerra Villarreal,Isabel Margarita,Partido Acción Nacional,f,22/09/1975,Educación,Integrante
604,Guerra Villarreal,Isabel Margarita,Partido Acción Nacional,f,22/09/1975,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
121,Riggs Baeza,Miguel Alonso,Partido Acción Nacional,v,27/10/1975,Asuntos Frontera Norte,Integrante
121,Riggs Baeza,Miguel Alonso,Partido Acción Nacional,v,27/10/1975,Ganadería,Integrante
50,Sandoval Mendoza,María Liduvina,Partido Acción Nacional,f,24/01/1976,Igualdad de Género,Integrante
50,Sandoval Mendoza,María Liduvina,Partido Acción Nacional,f,24/01/1976,Trabajo y Previsión Social,Integrante
414,Aguilar Linda,Bonifacio,Movimiento Regeneración Nacional,v,08/05/1976,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
414,Aguilar Linda,Bonifacio,Movimiento Regeneración Nacional,v,08/05/1976,Vivienda,Integrante
460,Barrera Fortoul,Laura,Partido Revolucionario Institucional,f,10/05/1976,Atención a Grupos Vulnerables,Integrante
460,Barrera Fortoul,Laura,Partido Revolucionario Institucional,f,10/05/1976,Turismo,Integrante
20,Rodríguez Mier y Terán,Mariana,Partido Revolucionario Institucional,f,01/06/1976,Asuntos Migratorios,Integrante
20,Rodríguez Mier y Terán,Mariana,Partido Revolucionario Institucional,f,01/06/1976,Marina,Integrante
127,Robledo Leal,Ernesto Alfonso,Partido Acción Nacional,v,06/06/1976,Economía Social y Fomento del Cooperativismo,Integrante
127,Robledo Leal,Ernesto Alfonso,Partido Acción Nacional,v,06/06/1976,Infraestructura,Integrante
138,Reyes Miguel,Idalia,Movimiento Regeneración Nacional,f,15/08/1976,Deporte,Integrante
138,Reyes Miguel,Idalia,Movimiento Regeneración Nacional,f,15/08/1976,Educación,Integrante
436,Briceño Zuloaga,María Wendy,Movimiento Regeneración Nacional,f,15/09/1976,Federalismo y Desarrollo Municipal,Integrante
436,Briceño Zuloaga,María Wendy,Movimiento Regeneración Nacional,f,15/09/1976,Seguridad Pública,Integrante
459,Barrera Badillo,Rocío,Movimiento Regeneración Nacional,f,1/10/1976,Presupuesto y Cuenta Pública,Integrante
459,Barrera Badillo,Rocío,Movimiento Regeneración Nacional,f,1/10/1976,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
592,Jarero Velázquez,Miguel Pavel,Movimiento Regeneración Nacional,v,19/10/1976,Pesca,Integrante
592,Jarero Velázquez,Miguel Pavel,Movimiento Regeneración Nacional,v,19/10/1976,Presupuesto y Cuenta Pública,Integrante
520,Noroña Quezada,Hortensia María Luisa,Partido Revolucionario Institucional,f,19/10/1976,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
27,Rojo Pimentel,Ana Karina,Partido del Trabajo,f,28/11/1976,Protección Civil y Prevención de Desastres,Integrante
27,Rojo Pimentel,Ana Karina,Partido del Trabajo,f,28/11/1976,Puntos Constitucionales,Integrante
53,Valles Sampedro,Lorenia Iveth,Movimiento Regeneración Nacional,f,18/12/1976,Hacienda y Crédito Público,Integrante
53,Valles Sampedro,Lorenia Iveth,Movimiento Regeneración Nacional,f,18/12/1976,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
53,Valles Sampedro,Lorenia Iveth,Movimiento Regeneración Nacional,f,18/12/1976,Relaciones Exteriores,Integrante
424,Alejandro Candelaria,Maximino,Movimiento Regeneración Nacional,v,08/01/1977,Asuntos Frontera Norte,Integrante
424,Alejandro Candelaria,Maximino,Movimiento Regeneración Nacional,v,08/01/1977,Asuntos Frontera Sur,Integrante
2080,Gordillo Moreno,Alfredo Antonio,Movimiento Regeneración Nacional,v,02/02/1977,Deporte,Integrante
2080,Gordillo Moreno,Alfredo Antonio,Movimiento Regeneración Nacional,v,02/02/1977,Presupuesto y Cuenta Pública,Integrante
55,Vargas Contreras,Ernesto,Partido Encuentro Social,v,06/03/1977,Cultura y Cinematografía,Integrante
129,Puente de la Mora,Ximena,Partido Revolucionario Institucional,f,12/03/1977,Igualdad de Género,Integrante
129,Puente de la Mora,Ximena,Partido Revolucionario Institucional,f,12/03/1977,Justicia,Integrante
44,Torres Díaz,Elba Lorena,Partido Encuentro Social,f,15/03/1977,Derechos Humanos,Integrante
44,Torres Díaz,Elba Lorena,Partido Encuentro Social,f,15/03/1977,Seguridad Social,Integrante
342,Castaños Valenzuela,Carlos Humberto,Partido Acción Nacional,v,14/04/1977,Defensa Nacional,Integrante
342,Castaños Valenzuela,Carlos Humberto,Partido Acción Nacional,v,14/04/1977,Marina,Integrante
467,Martínez Aké,Carlos Enrique,Movimiento Regeneración Nacional,v,25/04/1977,Asuntos Frontera Sur,Integrante
467,Martínez Aké,Carlos Enrique,Movimiento Regeneración Nacional,v,25/04/1977,Infraestructura,Integrante
119,Prudencio González,Carmen Julia,Movimiento Ciudadano,f,30/06/1977,Defensa Nacional,Integrante
119,Prudencio González,Carmen Julia,Movimiento Ciudadano,f,30/06/1977,Gobernación y Población,Integrante
112,Palacios Cordero,Lucio Ernesto,Movimiento Regeneración Nacional,v,07/07/1977,Economía Social y Fomento del Cooperativismo,Integrante
112,Palacios Cordero,Lucio Ernesto,Movimiento Regeneración Nacional,v,07/07/1977,Puntos Constitucionales,Integrante
564,Juan Carlos,Irma,Movimiento Regeneración Nacional,v,19/07/1977,Federalismo y Desarrollo Municipal,Integrante
564,Juan Carlos,Irma,Movimiento Regeneración Nacional,v,19/07/1977,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
87,Pérez Munguía,Soraya,Partido Revolucionario Institucional,f,27/09/1977,Energía,Integrante
6,Salazar Fernández,Luis Fernando,Movimiento Regeneración Nacional,v,18/11/1977,Gobernación y Población,Integrante
6,Salazar Fernández,Luis Fernando,Movimiento Regeneración Nacional,v,18/11/1977,Jurisdiccional,Integrante
62,Santiago Chepi,Azael,Movimiento Regeneración Nacional,v,15/12/1977,"Economía, Comercio y Competitividad",Integrante
62,Santiago Chepi,Azael,Movimiento Regeneración Nacional,v,15/12/1977,Protección Civil y Prevención de Desastres,Integrante
418,Aguilera Chairez,Maribel,Movimiento Regeneración Nacional,f,20/12/1977,Asuntos Migratorios,Integrante
418,Aguilera Chairez,Maribel,Movimiento Regeneración Nacional,f,20/12/1977,"Economía, Comercio y Competitividad",Integrante
316,Cruz Santos,Flora Tania,Movimiento Regeneración Nacional,f,27/01/1978,Comunicaciones y Transportes,Integrante
316,Cruz Santos,Flora Tania,Movimiento Regeneración Nacional,f,27/01/1978,Gobernación y Población,Integrante
132,Rocha Acosta,Sonia,Partido Acción Nacional,f,30/03/1978,Protección Civil y Prevención de Desastres,Integrante
132,Rocha Acosta,Sonia,Partido Acción Nacional,f,30/03/1978,Salud,Integrante
115,Parra Juárez,Inés,Movimiento Regeneración Nacional,f,20/04/1978,Cultura y Cinematografía,Integrante
115,Parra Juárez,Inés,Movimiento Regeneración Nacional,f,20/04/1978,Pueblos Indígenas,Integrante
394,Álvarez García,Ivonne Liliana,Partido Revolucionario Institucional,f,25/04/1978,Gobernación y Población,Integrante
394,Álvarez García,Ivonne Liliana,Partido Revolucionario Institucional,f,25/04/1978,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
361,Galindo Favela,Fernando,Partido Revolucionario Institucional,v,06/05/1978,Hacienda y Crédito Público,Integrante
434,Bonnafoux Alcaraz,Madeleine,Partido Acción Nacional,f,31/01/1979,Asuntos Frontera Norte,Integrante
434,Bonnafoux Alcaraz,Madeleine,Partido Acción Nacional,f,31/01/1979,Igualdad de Género,Integrante
518,Noriega Galaz,Martha Lizeth,Movimiento Regeneración Nacional,f,27/02/1979,Asuntos Frontera Norte,Integrante
518,Noriega Galaz,Martha Lizeth,Movimiento Regeneración Nacional,f,27/02/1979,"Medio Ambiente, Sustentabilidad, Cambio Climático y Recursos Naturales",Integrante
47,Torres Piña,Carlos,Movimiento Regeneración Nacional,v,01/03/1979,Seguridad Social,Integrante
543,González Castañeda,Sandra Paola,Movimiento Regeneración Nacional,f,31/03/1979,Energía,Integrante
543,González Castañeda,Sandra Paola,Movimiento Regeneración Nacional,f,31/03/1979,Igualdad de Género,Integrante
318,Cuevas Barron,Gabriela,Movimiento Regeneración Nacional,f,03/04/1979,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
421,Alcalá Padilla,Abril,Partido de la Revolución Democrática,f,28/04/1979,"Ciencia, Tecnología e Innovación",Integrante
269,Villegas González,Héctor Joel,Partido Encuentro Social,v,09/05/1979,Asuntos Frontera Norte,Integrante
526,Medina Ortíz,Adriana Gabriela,Movimiento Ciudadano,f,25/06/1979,"Recursos Hidráulicos, Agua Potable y Saneamiento",Integrante
453,Azuara Zúñiga,Xavier,Partido Acción Nacional,v,16/09/1979,Vivienda,Integrante
465,Arriaga Rojas,Justino Eugenio,Partido Acción Nacional,v,20/09/1979,"Ciencia, Tecnología e Innovación",Integrante
465,Arriaga Rojas,Justino Eugenio,Partido Acción Nacional,v,20/09/1979,Energía,Integrante
2423,Cinta Rodríguez,Carlos Elhier,Partido Acción Nacional,v,14/01/1980,Cultura y Cinematografía,Integrante
2423,Cinta Rodríguez,Carlos Elhier,Partido Acción Nacional,v,14/01/1980,Vivienda,Integrante
309,Sandoval Soberanes,Lucinda,Movimiento Regeneración Nacional,f,18/02/1980,Pueblos Indígenas,Integrante
309,Sandoval Soberanes,Lucinda,Movimiento Regeneración Nacional,f,18/02/1980,Seguridad Social,Integrante
615,Hernández Pérez,César Agustín,Movimiento Regeneración Nacional,v,01/03/1980,"Desarrollo Metropolitano, Urbano, Ordenamiento Territorial y Movilidad",Integrante
615,Hernández Pérez,César Agustín,Movimiento Regeneración Nacional,v,01/03/1980,Gobernación y Población,Integrante
64,Santiago Marcos,Nancy Yadira,Movimiento Regeneración Nacional,f,04/05/1980,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
64,Santiago Marcos,Nancy Yadira,Movimiento Regeneración Nacional,f,04/05/1980,Presupuesto y Cuenta Pública,Integrante
90,Pérez Segura,Laura Imelda,Movimiento Regeneración Nacional,f,30/05/1980,Relaciones Exteriores,Integrante
90,Pérez Segura,Laura Imelda,Movimiento Regeneración Nacional,f,30/05/1980,Vigilancia de la Auditoría Superior de la Federación,Integrante
43,Toledo Gutiérrez,Mauricio Alonso,Sin Grupo Parlamentario,v,19/06/1980,Asuntos Frontera Norte,Integrante
43,Toledo Gutiérrez,Mauricio Alonso,Sin Grupo Parlamentario,v,19/06/1980,Asuntos Frontera Sur,Integrante
589,Ingram Vallines,Anilú,Partido Revolucionario Institucional,f,26/08/1980,Desarrollo Social,Integrante
17,Sánchez Martínez,Lourdes Erika,Partido Revolucionario Institucional,f,29/09/1980,"Desarrollo y Conservación Rural, Agrícola y Autosuficiencia Alimentaria",Integrante
17,Sánchez Martínez,Lourdes Erika,Partido Revolucionario Institucional,f,29/09/1980,Hacienda y Crédito Público,Integrante
362,Gallardo Cardona,José Ricardo,Partido Verde Ecologista de México,v,10/11/1980,Deporte,Integrante
362,Gallardo Cardona,José Ricardo,Partido Verde Ecologista de México,v,10/11/1980,Ganadería,Integrante
48,Torres Ramírez,Adolfo,Partido Acción Nacional,v,18/11/1980,Relaciones Exteriores,Integrante
48,Torres Ramírez,Adolfo,Partido Acción Nacional,v,18/11/1980,Turismo,Integrante
541,Montes Nieves,Jorge Luis,Movimiento Regeneración Nacional,v,14/01/1981,Educación,Integrante
541,Montes Nieves,Jorge Luis,Movimiento Regeneración Nacional,v,14/01/1981,"Régimen, Reglamentos y Prácticas Parlamentarias",Integrante
541,Montes Nieves,Jorge Luis,Movimiento Regeneración Nacional,v,14/01/1981,Vivienda,Integrante
471,Mares Aguilar,José Rigoberto,Partido Acción Nacional,v,17/02/1981,Hacienda y Crédito Público,Integrante
471,Mares Aguilar,José Rigoberto,Partido Acción Nacional,v,17/02/1981,Presupuesto y Cuenta Pública,Integrante
367,Falomir Saenz,Alan Jesús,Movimiento Ciudadano,v,23/02/1981,Deporte,Integrante
367,Falomir Saenz,Alan Jesús,Movimiento Ciudadano,v,23/02/1981,Seguridad Pública,Integrante
448,Bautista Rivera,David,Movimiento Regeneración Nacional,v,27/03/1981,Vivienda,Integrante
264,Villarreal García,Ricardo,Partido Acción Nacional,v,12/04/1981,Presupuesto y Cuenta Pública,Integrante
264,Villarreal García,Ricardo,Partido Acción Nacional,v,12/04/1981,Puntos Constitucionales,Integrante
402,Argüelles Victorero,Jorge Arturo,Partido Encuentro Social,v,13/05/1981,Marina,Integrante
402,Argüelles Victorero,Jorge Arturo,Partido Encuentro Social,v,13/05/1981,Protección Civil y Prevención de Desastres,Integrante
477,Martínez Juárez,Jacquelina,Partido Acción Nacional,f,26/05/1981,Igualdad de Género,Integrante
477,Martínez Juárez,Jacquelina,Partido Acción Nacional,f,26/05/1981,Turismo,Integrante
462,Bautista Bravo,Juan Ángel,Movimiento Regeneración Nacional,v,25/07/1981,Deporte,Integrante
462,Bautista Bravo,Juan Ángel,Movimiento Regeneración Nacional,v,25/07/1981,Federalismo y Desarrollo Municipal,Integrante
375,Elizondo Garrido,Francisco,Movimiento Regeneración Nacional,v,17/01/1982,Hacienda y Crédito Público,Integrante
