id,apellido,nombre,partido,genero,Nacimiento,Comisiones,Posición
276,Gálvez Ruiz,Bertha Xóchitl,PAN,Mujer,22/02/1963,Asuntos Indígenas,Secretario/a
276,Gálvez Ruiz,Bertha Xóchitl,PAN,Mujer,22/02/1963,Energía,Integrante
276,Gálvez Ruiz,Bertha Xóchitl,PAN,Mujer,22/02/1963,"Medio Ambiente, Recursos Naturales y Cambio Climático ",Integrante
276,Gálvez Ruiz,Bertha Xóchitl,PAN,Mujer,22/02/1963,Reforma Agraria,Integrante
276,Gálvez Ruiz,Bertha Xóchitl,PAN,Mujer,22/02/1963,Zonas Metropolitanas y Movilidad,Integrante
277,Gama Basarte,Marco Antonio,PAN,Varón,18/10/1970,Comunicaciones y Transportes,Secretario/a
277,Gama Basarte,Marco Antonio,PAN,Varón,18/10/1970,Asuntos Indígenas,Integrante
277,Gama Basarte,Marco Antonio,PAN,Varón,18/10/1970,Educación,Integrante
277,Gama Basarte,Marco Antonio,PAN,Varón,18/10/1970,Jurisdiccional,Integrante
277,Gama Basarte,Marco Antonio,PAN,Varón,18/10/1970,Relaciones Exteriores América Latina y el Caribe,Integrante
277,Gama Basarte,Marco Antonio,PAN,Varón,18/10/1970,Salud,Integrante
278,García Cabeza de Vaca,Ismael,PAN,Varón,04/11/1972,Marina,Secretario/a
278,García Cabeza de Vaca,Ismael,PAN,Varón,04/11/1972,Seguridad Pública,Secretario/a
278,García Cabeza de Vaca,Ismael,PAN,Varón,04/11/1972,Defensa Nacional,Integrante
278,García Cabeza de Vaca,Ismael,PAN,Varón,04/11/1972,Energía,Integrante
289,Hernández Ramos,Minerva,PAN,Mujer,15/09/1969,Educación,Secretario/a
289,Hernández Ramos,Minerva,PAN,Mujer,15/09/1969,Hacienda y Crédito Público,Secretario/a
289,Hernández Ramos,Minerva,PAN,Mujer,15/09/1969,Administración,Integrante
289,Hernández Ramos,Minerva,PAN,Mujer,15/09/1969,Economía,Integrante
233,Kuri González,Mauricio,PAN,Varón,09/05/1969,Ciencia y Tecnología,Integrante
233,Kuri González,Mauricio,PAN,Varón,09/05/1969,Derechos Humanos,Integrante
182,López Rabadán,Kenia,PAN,Mujer,25/10/1974,Derechos Humanos,Presidente/a
182,López Rabadán,Kenia,PAN,Mujer,25/10/1974,Defensa Nacional,Integrante
182,López Rabadán,Kenia,PAN,Mujer,25/10/1974,Estudios Legislativos Primera,Integrante
182,López Rabadán,Kenia,PAN,Mujer,25/10/1974,Para la Igualdad de Género,Integrante
182,López Rabadán,Kenia,PAN,Mujer,25/10/1974,Trabajo y Previsión Social,Integrante
185,Madero Muñoz,Gustavo Enrique,PAN,Varón,16/12/1955,Economía,Presidente/a
185,Madero Muñoz,Gustavo Enrique,PAN,Varón,16/12/1955,Ciencia y Tecnología,Integrante
185,Madero Muñoz,Gustavo Enrique,PAN,Varón,16/12/1955,Desarrollo y Bienestar Social,Integrante
185,Madero Muñoz,Gustavo Enrique,PAN,Varón,16/12/1955,Hacienda y Crédito Público,Integrante
185,Madero Muñoz,Gustavo Enrique,PAN,Varón,16/12/1955,Relaciones Exteriores América del Norte,Integrante
185,Madero Muñoz,Gustavo Enrique,PAN,Varón,16/12/1955,Relaciones Exteriores América Latina y el Caribe,Integrante
186,Márquez Alvarado,Martha Cecilia,PAN,Mujer,29/07/1984,Salud,Secretario/a
186,Márquez Alvarado,Martha Cecilia,PAN,Mujer,29/07/1984,"Anticorrupción, Transparencia y Participación Ciudadana ",Integrante
186,Márquez Alvarado,Martha Cecilia,PAN,Mujer,29/07/1984,Derechos de la Niñez y de la Adolescencia,Integrante
186,Márquez Alvarado,Martha Cecilia,PAN,Mujer,29/07/1984,Hacienda y Crédito Público,Integrante
186,Márquez Alvarado,Martha Cecilia,PAN,Mujer,29/07/1984,Juventud y Deporte,Integrante
188,Martín del Campo Martín del Campo,Juan Antonio,PAN,Varón,07/02/1972,"Agricultura, Ganadería, Pesca y Desarrollo Rural ",Secretario/a
188,Martín del Campo Martín del Campo,Juan Antonio,PAN,Varón,07/02/1972,Administración,Integrante
188,Martín del Campo Martín del Campo,Juan Antonio,PAN,Varón,07/02/1972,Comunicaciones y Transportes,Integrante
188,Martín del Campo Martín del Campo,Juan Antonio,PAN,Varón,07/02/1972,Recursos Hidráulicos,Integrante
191,Martínez Simón,Mayuli Latifa,PAN,Mujer,13/01/1982,Estudios Legislativos Primera,Presidente/a
191,Martínez Simón,Mayuli Latifa,PAN,Mujer,13/01/1982,Relaciones Exteriores Asia - Pacífico - África,Integrante
191,Martínez Simón,Mayuli Latifa,PAN,Mujer,13/01/1982,Seguridad Social,Integrante
191,Martínez Simón,Mayuli Latifa,PAN,Mujer,13/01/1982,Trabajo y Previsión Social,Integrante
191,Martínez Simón,Mayuli Latifa,PAN,Mujer,13/01/1982,Turismo,Integrante
163,Moya Clemente,Roberto Juan,PAN,Varón,11/02/1954,Comunicaciones y Transportes,Integrante
163,Moya Clemente,Roberto Juan,PAN,Varón,11/02/1954,Cultura,Integrante
163,Moya Clemente,Roberto Juan,PAN,Varón,11/02/1954,Hacienda y Crédito Público,Integrante
163,Moya Clemente,Roberto Juan,PAN,Varón,11/02/1954,Minería y Desarrollo Regional,Integrante
163,Moya Clemente,Roberto Juan,PAN,Varón,11/02/1954,Relaciones Exteriores Europa,Integrante
159,Navarro Acevedo,Nadia,PAN,Mujer,17/01/1959,Gobernación,Secretario/a
159,Navarro Acevedo,Nadia,PAN,Mujer,17/01/1959,Justicia,Integrante
159,Navarro Acevedo,Nadia,PAN,Mujer,17/01/1959,Para la Igualdad de Género,Integrante
159,Navarro Acevedo,Nadia,PAN,Mujer,17/01/1959,Relaciones Exteriores,Integrante
159,Navarro Acevedo,Nadia,PAN,Mujer,17/01/1959,Relaciones Exteriores América del Norte,Integrante
159,Navarro Acevedo,Nadia,PAN,Mujer,17/01/1959,Relaciones Exteriores América Latina y el Caribe,Integrante
159,Navarro Acevedo,Nadia,PAN,Mujer,17/01/1959,Seguridad Social,Integrante
171,Núñez Sánchez,Gloria Elizabeth,PAN,Mujer,20/03/1984,Cultura,Secretario/a
171,Núñez Sánchez,Gloria Elizabeth,PAN,Mujer,20/03/1984,Turismo,Secretario/a
171,Núñez Sánchez,Gloria Elizabeth,PAN,Mujer,20/03/1984,"Anticorrupción, Transparencia y Participación Ciudadana ",Integrante
171,Núñez Sánchez,Gloria Elizabeth,PAN,Mujer,20/03/1984,"Desarrollo Urbano, Ordenamiento Territorial y Vivienda ",Integrante
171,Núñez Sánchez,Gloria Elizabeth,PAN,Mujer,20/03/1984,Desarrollo y Bienestar Social,Integrante
171,Núñez Sánchez,Gloria Elizabeth,PAN,Mujer,20/03/1984,Marina,Integrante
195,Paz Alonzo,Raúl,PAN,Varón,21/02/1976,Recursos Hidráulicos,Presidente/a
195,Paz Alonzo,Raúl,PAN,Varón,21/02/1976,Energía,Integrante
195,Paz Alonzo,Raúl,PAN,Varón,21/02/1976,Seguridad Pública,Integrante
195,Paz Alonzo,Raúl,PAN,Varón,21/02/1976,Turismo,Integrante
225,Rementería del Puerto,Julen,PAN,Varón,21/07/1961,Reglamentos y Prácticas Parlamentarias,Presidente/a
225,Rementería del Puerto,Julen,PAN,Varón,21/07/1961,Energía,Secretario/a
225,Rementería del Puerto,Julen,PAN,Varón,21/07/1961,Comunicaciones y Transportes,Integrante
225,Rementería del Puerto,Julen,PAN,Varón,21/07/1961,Puntos Constitucionales,Integrante
225,Rementería del Puerto,Julen,PAN,Varón,21/07/1961,Recursos Hidráulicos,Integrante
226,Reynoso Sánchez,Alejandra Noemí,PAN,Mujer,21/04/1975,Relaciones Exteriores,Secretario/a
226,Reynoso Sánchez,Alejandra Noemí,PAN,Mujer,21/04/1975,Asuntos Fronterizos y Migratorios,Integrante
226,Reynoso Sánchez,Alejandra Noemí,PAN,Mujer,21/04/1975,Economía,Integrante
226,Reynoso Sánchez,Alejandra Noemí,PAN,Mujer,21/04/1975,Federalismo y Desarrollo Municipal,Integrante
226,Reynoso Sánchez,Alejandra Noemí,PAN,Mujer,21/04/1975,"Medio Ambiente, Recursos Naturales y Cambio Climático ",Integrante
226,Reynoso Sánchez,Alejandra Noemí,PAN,Mujer,21/04/1975,Salud,Integrante
231,Rosales San Román,Indira de Jesús,PAN,Mujer,30/09/1987,Justicia,Secretario/a
231,Rosales San Román,Indira de Jesús,PAN,Mujer,30/09/1987,Puntos Constitucionales,Secretario/a
231,Rosales San Román,Indira de Jesús,PAN,Mujer,30/09/1987,Gobernación,Integrante
231,Rosales San Román,Indira de Jesús,PAN,Mujer,30/09/1987,Relaciones Exteriores Asia - Pacífico - África,Integrante
231,Rosales San Román,Indira de Jesús,PAN,Mujer,30/09/1987,Salud,Integrante
217,Saldaña Cisneros,María Guadalupe,PAN,Mujer,30/03/1972,"Medio Ambiente, Recursos Naturales y Cambio Climático ",Secretario/a
217,Saldaña Cisneros,María Guadalupe,PAN,Mujer,30/03/1972,"Agricultura, Ganadería, Pesca y Desarrollo Rural ",Integrante
217,Saldaña Cisneros,María Guadalupe,PAN,Mujer,30/03/1972,"Desarrollo Urbano, Ordenamiento Territorial y Vivienda ",Integrante
217,Saldaña Cisneros,María Guadalupe,PAN,Mujer,30/03/1972,Educación,Integrante
217,Saldaña Cisneros,María Guadalupe,PAN,Mujer,30/03/1972,Turismo,Integrante
206,Vázquez Mota,Josefina Eugenia,PAN,Mujer,20/01/1961,Derechos de la Niñez y de la Adolescencia,Presidente/a
206,Vázquez Mota,Josefina Eugenia,PAN,Mujer,20/01/1961,Defensa Nacional,Integrante
206,Vázquez Mota,Josefina Eugenia,PAN,Mujer,20/01/1961,Economía,Integrante
206,Vázquez Mota,Josefina Eugenia,PAN,Mujer,20/01/1961,Relaciones Exteriores,Integrante
206,Vázquez Mota,Josefina Eugenia,PAN,Mujer,20/01/1961,Seguridad Pública,Integrante
2050,Zepeda Hernández,Juan Manuel,PAN,Varón,10/11/1968,"Anticorrupción, Transparencia y Participación Ciudadana ",Presidente/a
2050,Zepeda Hernández,Juan Manuel,PAN,Varón,10/11/1968,Asuntos Fronterizos y Migratorios,Integrante
2050,Zepeda Hernández,Juan Manuel,PAN,Varón,10/11/1968,Derechos Humanos,Integrante
213,Zepeda Vidales,Damián,PAN,Varón,17/11/1978,Estudios Legislativos Segunda,Integrante
213,Zepeda Vidales,Damián,PAN,Varón,17/11/1978,Gobernación,Integrante
213,Zepeda Vidales,Damián,PAN,Varón,17/11/1978,Justicia,Integrante
213,Zepeda Vidales,Damián,PAN,Varón,17/11/1978,Puntos Constitucionales,Integrante
291,Fócil Pérez,Juan Manuel,PRD,Varón,12/06/1963,Defensa Nacional,Secretario/a
291,Fócil Pérez,Juan Manuel,PRD,Varón,12/06/1963,Juventud y Deporte,Secretario/a
291,Fócil Pérez,Juan Manuel,PRD,Varón,12/06/1963,Economía,Integrante
291,Fócil Pérez,Juan Manuel,PRD,Varón,12/06/1963,Hacienda y Crédito Público,Integrante
291,Fócil Pérez,Juan Manuel,PRD,Varón,12/06/1963,Salud,Integrante
279,García Conejo,Antonio,PRD,Varón,05/09/1971,Turismo,Presidente/a
279,García Conejo,Antonio,PRD,Varón,05/09/1971,"Agricultura, Ganadería, Pesca y Desarrollo Rural ",Integrante
279,García Conejo,Antonio,PRD,Varón,05/09/1971,"Desarrollo Urbano, Ordenamiento Territorial y Vivienda ",Integrante
279,García Conejo,Antonio,PRD,Varón,05/09/1971,Gobernación,Integrante
279,García Conejo,Antonio,PRD,Varón,05/09/1971,Recursos Hidráulicos,Integrante
279,García Conejo,Antonio,PRD,Varón,05/09/1971,Relaciones Exteriores,Integrante
179,Mancera Espinosa,Miguel Ángel,PRD,Varón,16/01/1966,Comunicaciones y Transportes,Integrante
179,Mancera Espinosa,Miguel Ángel,PRD,Varón,16/01/1966,Estudios Legislativos Segunda,Integrante
179,Mancera Espinosa,Miguel Ángel,PRD,Varón,16/01/1966,Justicia,Integrante
179,Mancera Espinosa,Miguel Ángel,PRD,Varón,16/01/1966,"Medio Ambiente, Recursos Naturales y Cambio Climático ",Integrante
179,Mancera Espinosa,Miguel Ángel,PRD,Varón,16/01/1966,Seguridad Pública,Integrante
251,Bañuelos de la Torre,Geovanna del Carmen,PT,Mujer,23/02/1977,Administración,Integrante
251,Bañuelos de la Torre,Geovanna del Carmen,PT,Mujer,23/02/1977,Jurisdiccional,Integrante
251,Bañuelos de la Torre,Geovanna del Carmen,PT,Mujer,23/02/1977,Relaciones Exteriores Europa,Integrante
303,De la Sierra Arámburo,Nancy,PT,Mujer,08/07/1969,Relaciones Exteriores,Secretario/a
303,De la Sierra Arámburo,Nancy,PT,Mujer,08/07/1969,Estudios Legislativos Segunda,Integrante
303,De la Sierra Arámburo,Nancy,PT,Mujer,08/07/1969,Medalla Belisario Domínguez,Integrante
303,De la Sierra Arámburo,Nancy,PT,Mujer,08/07/1969,Puntos Constitucionales,Integrante
303,De la Sierra Arámburo,Nancy,PT,Mujer,08/07/1969,"Radio, Televisión y Cinematografía ",Integrante
181,León Gastélum,Alejandra del Carmen,PT,Mujer,7/6/1976,Para la Igualdad de Género,Secretario/a
181,León Gastélum,Alejandra del Carmen,PT,Mujer,7/6/1976,Reforma Agraria,Secretario/a
181,León Gastélum,Alejandra del Carmen,PT,Mujer,7/6/1976,Gobernación,Integrante
181,León Gastélum,Alejandra del Carmen,PT,Mujer,7/6/1976,"Medio Ambiente, Recursos Naturales y Cambio Climático ",Integrante
181,León Gastélum,Alejandra del Carmen,PT,Mujer,7/6/1976,Relaciones Exteriores América Latina y el Caribe,Integrante
183,Lucero Olivas,Miguel Ángel,PT,Varón,22/04/1971,Minería y Desarrollo Regional,Presidente/a
183,Lucero Olivas,Miguel Ángel,PT,Varón,22/04/1971,Defensa Nacional,Integrante
183,Lucero Olivas,Miguel Ángel,PT,Varón,22/04/1971,Justicia,Integrante
183,Lucero Olivas,Miguel Ángel,PT,Varón,22/04/1971,Turismo,Integrante
174,Padilla Peña,Joel,PT,Varón,22/07/1959,Federalismo y Desarrollo Municipal,Secretario/a
174,Padilla Peña,Joel,PT,Varón,22/07/1959,"Agricultura, Ganadería, Pesca y Desarrollo Rural ",Integrante
174,Padilla Peña,Joel,PT,Varón,22/07/1959,Educación,Integrante
174,Padilla Peña,Joel,PT,Varón,22/07/1959,Estudios Legislativos,Integrante
174,Padilla Peña,Joel,PT,Varón,22/07/1959,Relaciones Exteriores América del Norte,Integrante
221,Pinedo Alonso,Cora Cecilia,PT,Mujer,26/11/1967,Relaciones Exteriores Asia - Pacífico - África,Presidente/a
221,Pinedo Alonso,Cora Cecilia,PT,Mujer,26/11/1967,Energía,Integrante
221,Pinedo Alonso,Cora Cecilia,PT,Mujer,26/11/1967,Estudios Legislativos Primera,Integrante
221,Pinedo Alonso,Cora Cecilia,PT,Mujer,26/11/1967,Marina,Integrante
221,Pinedo Alonso,Cora Cecilia,PT,Mujer,26/11/1967,Salud,Integrante
248,Ávila Vázquez,Katya Elizabeth,PES,Mujer,09/07/1969,Administración,Secretario/a
248,Ávila Vázquez,Katya Elizabeth,PES,Mujer,09/07/1969,"Desarrollo Urbano, Ordenamiento Territorial y Vivienda ",Integrante
248,Ávila Vázquez,Katya Elizabeth,PES,Mujer,09/07/1969,Juventud y Deporte,Integrante
248,Ávila Vázquez,Katya Elizabeth,PES,Mujer,09/07/1969,Zonas Metropolitanas y Movilidad,Integrante
304,De León Villard,Sasil Dora Luz,PES,Mujer,08/07/1969,Medalla Belisario Domínguez,Presidente/a
304,De León Villard,Sasil Dora Luz,PES,Mujer,08/07/1969,Asuntos Fronterizos y Migratorios,Secretario/a
304,De León Villard,Sasil Dora Luz,PES,Mujer,08/07/1969,Derechos de la Niñez y de la Adolescencia,Integrante
304,De León Villard,Sasil Dora Luz,PES,Mujer,08/07/1969,Hacienda y Crédito Público,Integrante
304,De León Villard,Sasil Dora Luz,PES,Mujer,08/07/1969,Relaciones Exteriores,Integrante
162,Mora Arellano,Elvia Marcela,PES,Mujer,11/02/1954,Desarrollo y Bienestar Social,Presidente/a
162,Mora Arellano,Elvia Marcela,PES,Mujer,11/02/1954,Ciencia y Tecnología,Integrante
162,Mora Arellano,Elvia Marcela,PES,Mujer,11/02/1954,Derechos de la Niñez y de la Adolescencia,Integrante
162,Mora Arellano,Elvia Marcela,PES,Mujer,11/02/1954,Jurisdiccional,Integrante
162,Mora Arellano,Elvia Marcela,PES,Mujer,11/02/1954,Justicia,Integrante
162,Mora Arellano,Elvia Marcela,PES,Mujer,11/02/1954,Minería y Desarrollo Regional,Integrante
162,Mora Arellano,Elvia Marcela,PES,Mujer,11/02/1954,Trabajo y Previsión Social,Integrante
230,Romo Molina,Eunice Renata,PES,Mujer,15/06/1949,Relaciones Exteriores América Latina y el Caribe,Secretario/a
230,Romo Molina,Eunice Renata,PES,Mujer,15/06/1949,"Anticorrupción, Transparencia y Participación Ciudadana ",Integrante
230,Romo Molina,Eunice Renata,PES,Mujer,15/06/1949,Comunicaciones y Transportes,Integrante
230,Romo Molina,Eunice Renata,PES,Mujer,15/06/1949,Zonas Metropolitanas y Movilidad,Integrante
242,Aceves del Olmo,Carlos Humberto,PRI,Varón,05/11/1940,Trabajo y Previsión Social,Secretario/a
242,Aceves del Olmo,Carlos Humberto,PRI,Varón,05/11/1940,"Desarrollo Urbano, Ordenamiento Territorial y Vivienda ",Integrante
242,Aceves del Olmo,Carlos Humberto,PRI,Varón,05/11/1940,Energía,Integrante
242,Aceves del Olmo,Carlos Humberto,PRI,Varón,05/11/1940,"Medio Ambiente, Recursos Naturales y Cambio Climático ",Integrante
242,Aceves del Olmo,Carlos Humberto,PRI,Varón,05/11/1940,Seguridad Social,Integrante
245,Anaya Mota,Claudia Edith,PRI,Mujer,06/06/1979,Justicia,Secretario/a
245,Anaya Mota,Claudia Edith,PRI,Mujer,06/06/1979,Reglamentos y Prácticas Parlamentarias,Secretario/a
245,Anaya Mota,Claudia Edith,PRI,Mujer,06/06/1979,Economía,Integrante
245,Anaya Mota,Claudia Edith,PRI,Mujer,06/06/1979,Gobernación,Integrante
245,Anaya Mota,Claudia Edith,PRI,Mujer,06/06/1979,Hacienda y Crédito Público,Integrante
245,Anaya Mota,Claudia Edith,PRI,Mujer,06/06/1979,Seguridad Pública,Integrante
246,Añorve Baños,Manuel,PRI,Varón,15/05/1957,Estudios Legislativos,Presidente/a
246,Añorve Baños,Manuel,PRI,Varón,15/05/1957,Comunicaciones y Transportes,Integrante
246,Añorve Baños,Manuel,PRI,Varón,15/05/1957,Defensa Nacional,Integrante
246,Añorve Baños,Manuel,PRI,Varón,15/05/1957,Relaciones Exteriores Europa,Integrante
246,Añorve Baños,Manuel,PRI,Varón,15/05/1957,Turismo,Integrante
249,Ávila Villegas,Eruviel,PRI,Varón,01/05/1969,Marina,Presidente/a
249,Ávila Villegas,Eruviel,PRI,Varón,01/05/1969,Cultura,Integrante
249,Ávila Villegas,Eruviel,PRI,Varón,01/05/1969,Medalla Belisario Domínguez,Integrante
249,Ávila Villegas,Eruviel,PRI,Varón,01/05/1969,"Radio, Televisión y Cinematografía ",Integrante
249,Ávila Villegas,Eruviel,PRI,Varón,01/05/1969,Relaciones Exteriores Asia - Pacífico - África,Integrante
244,Beltrones Sánchez,Sylvana,PRI,Mujer,11/08/1982,Puntos Constitucionales,Secretario/a
244,Beltrones Sánchez,Sylvana,PRI,Mujer,11/08/1982,Salud,Secretario/a
244,Beltrones Sánchez,Sylvana,PRI,Mujer,11/08/1982,Derechos Humanos,Integrante
244,Beltrones Sánchez,Sylvana,PRI,Mujer,11/08/1982,"Medio Ambiente, Recursos Naturales y Cambio Climático ",Integrante
281,García Yáñez,Ángel,PRI,Varón,14/12/1967,Educación,Secretario/a
281,García Yáñez,Ángel,PRI,Varón,14/12/1967,Seguridad Social,Secretario/a
281,García Yáñez,Ángel,PRI,Varón,14/12/1967,"Agricultura, Ganadería, Pesca y Desarrollo Rural ",Integrante
281,García Yáñez,Ángel,PRI,Varón,14/12/1967,Comunicaciones y Transportes,Integrante
281,García Yáñez,Ángel,PRI,Varón,14/12/1967,Derechos de la Niñez y de la Adolescencia,Integrante
189,Martínez García,Verónica,PRI,Mujer,11/01/1984,Economía,Secretario/a
189,Martínez García,Verónica,PRI,Mujer,11/01/1984,Seguridad Pública,Secretario/a
189,Martínez García,Verónica,PRI,Mujer,11/01/1984,Asuntos Fronterizos y Migratorios,Integrante
189,Martínez García,Verónica,PRI,Mujer,11/01/1984,Juventud y Deporte,Integrante
189,Martínez García,Verónica,PRI,Mujer,11/01/1984,Minería y Desarrollo Regional,Integrante
193,Mayorga Delgado,Nuvia Magdalena,PRI,Mujer,31/01/1966,Administración,Secretario/a
193,Mayorga Delgado,Nuvia Magdalena,PRI,Mujer,31/01/1966,Hacienda y Crédito Público,Secretario/a
193,Mayorga Delgado,Nuvia Magdalena,PRI,Mujer,31/01/1966,"Anticorrupción, Transparencia y Participación Ciudadana ",Integrante
193,Mayorga Delgado,Nuvia Magdalena,PRI,Mujer,31/01/1966,Asuntos Indígenas,Integrante
193,Mayorga Delgado,Nuvia Magdalena,PRI,Mujer,31/01/1966,Para la Igualdad de Género,Integrante
193,Mayorga Delgado,Nuvia Magdalena,PRI,Mujer,31/01/1966,Salud,Integrante
175,Paredes Rangel,Beatriz Elena,PRI,Mujer,18/08/1953,Ciencia y Tecnología,Presidente/a
175,Paredes Rangel,Beatriz Elena,PRI,Mujer,18/08/1953,"Agricultura, Ganadería, Pesca y Desarrollo Rural ",Integrante
175,Paredes Rangel,Beatriz Elena,PRI,Mujer,18/08/1953,Asuntos Fronterizos y Migratorios,Integrante
175,Paredes Rangel,Beatriz Elena,PRI,Mujer,18/08/1953,Educación,Integrante
175,Paredes Rangel,Beatriz Elena,PRI,Mujer,18/08/1953,Relaciones Exteriores,Integrante
232,Rubio Márquez,Vanessa,PRI,Mujer,21/02/1972,Relaciones Exteriores América Latina y el Caribe,Presidente/a
232,Rubio Márquez,Vanessa,PRI,Mujer,21/02/1972,Desarrollo y Bienestar Social,Integrante
232,Rubio Márquez,Vanessa,PRI,Mujer,21/02/1972,Hacienda y Crédito Público,Integrante
232,Rubio Márquez,Vanessa,PRI,Mujer,21/02/1972,Relaciones Exteriores América del Norte,Integrante
232,Rubio Márquez,Vanessa,PRI,Mujer,21/02/1972,Trabajo y Previsión Social,Integrante
232,Rubio Márquez,Vanessa,PRI,Mujer,21/02/1972,Turismo,Integrante
2053,Ruiz Massieu Salinas,Claudia,PRI,Mujer,10/07/1972,Gobernación,Secretario/a
2053,Ruiz Massieu Salinas,Claudia,PRI,Mujer,10/07/1972,Jurisdiccional,Secretario/a
2053,Ruiz Massieu Salinas,Claudia,PRI,Mujer,10/07/1972,Justicia,Integrante
2053,Ruiz Massieu Salinas,Claudia,PRI,Mujer,10/07/1972,Puntos Constitucionales,Integrante
2053,Ruiz Massieu Salinas,Claudia,PRI,Mujer,10/07/1972,Relaciones Exteriores,Integrante
2053,Ruiz Massieu Salinas,Claudia,PRI,Mujer,10/07/1972,Relaciones Exteriores América del Norte,Integrante
211,Zamora Gastélum,Mario,PRI,Varón,10/10/1974,Reforma Agraria,Presidente/a
211,Zamora Gastélum,Mario,PRI,Varón,10/10/1974,"Anticorrupción, Transparencia y Participación Ciudadana ",Integrante
211,Zamora Gastélum,Mario,PRI,Varón,10/10/1974,Defensa Nacional,Integrante
211,Zamora Gastélum,Mario,PRI,Varón,10/10/1974,Energía,Integrante
211,Zamora Gastélum,Mario,PRI,Varón,10/10/1974,Estudios Legislativos Segunda,Integrante
211,Zamora Gastélum,Mario,PRI,Varón,10/10/1974,Recursos Hidráulicos,Integrante
272,Benavides Cobos,Gabriela,PVEM,Mujer,12/11/1977,Relaciones Exteriores Europa,Presidente/a
272,Benavides Cobos,Gabriela,PVEM,Mujer,12/11/1977,Comunicaciones y Transportes,Integrante
272,Benavides Cobos,Gabriela,PVEM,Mujer,12/11/1977,Desarrollo y Bienestar Social,Integrante
293,Bolaños Cacho Cué,Raúl,PVEM,Varón,02/06/1988,"Medio Ambiente, Recursos Naturales y Cambio Climático ",Presidente/a
293,Bolaños Cacho Cué,Raúl,PVEM,Varón,02/06/1988,Energía,Secretario/a
293,Bolaños Cacho Cué,Raúl,PVEM,Varón,02/06/1988,Administración,Integrante
293,Bolaños Cacho Cué,Raúl,PVEM,Varón,02/06/1988,Jurisdiccional,Integrante
293,Bolaños Cacho Cué,Raúl,PVEM,Varón,02/06/1988,Justicia,Integrante
293,Bolaños Cacho Cué,Raúl,PVEM,Varón,02/06/1988,Puntos Constitucionales,Integrante
295,Camino Farjat,Verónica Noemí,PVEM,Mujer,07/04/1955,Asuntos Indígenas,Integrante
295,Camino Farjat,Verónica Noemí,PVEM,Mujer,07/04/1955,Cultura,Integrante
295,Camino Farjat,Verónica Noemí,PVEM,Mujer,07/04/1955,Economía,Integrante
295,Camino Farjat,Verónica Noemí,PVEM,Mujer,07/04/1955,Seguridad Pública,Integrante
180,Lagunes Soto Ruíz,Alejandra,PVEM,Mujer,11/12/1971,Ciencia y Tecnología,Secretario/a
170,Noyola Cervantes,María Leonor,PVEM,Mujer,11/01/1951,Asuntos Indígenas,Presidente/a
170,Noyola Cervantes,María Leonor,PVEM,Mujer,11/01/1951,"Agricultura, Ganadería, Pesca y Desarrollo Rural ",Integrante
170,Noyola Cervantes,María Leonor,PVEM,Mujer,11/01/1951,Derechos Humanos,Integrante
170,Noyola Cervantes,María Leonor,PVEM,Mujer,11/01/1951,Para la Igualdad de Género,Integrante
170,Noyola Cervantes,María Leonor,PVEM,Mujer,11/01/1951,Seguridad Social,Integrante
2057,Velasco Coello,Manuel,PVEM,Varón,07/04/1980,Medalla Belisario Domínguez,Integrante
212,Zamora Guzmán,Rogelio Israel,PVEM,Varón,10/10/1974,Defensa Nacional,Secretario/a
212,Zamora Guzmán,Rogelio Israel,PVEM,Varón,10/10/1974,Asuntos Fronterizos y Migratorios,Integrante
212,Zamora Guzmán,Rogelio Israel,PVEM,Varón,10/10/1974,Marina,Integrante
212,Zamora Guzmán,Rogelio Israel,PVEM,Varón,10/10/1974,Relaciones Exteriores,Integrante
212,Zamora Guzmán,Rogelio Israel,PVEM,Varón,10/10/1974,Trabajo y Previsión Social,Integrante
243,Álvarez Icaza Longoria,Emilio,SG,Varón,31/03/1965,Derechos Humanos,Secretario/a
243,Álvarez Icaza Longoria,Emilio,SG,Varón,31/03/1965,Zonas Metropolitanas y Movilidad,Secretario/a
